epoch,loss,clean_acc,time
60,1.3616396679597742,57.98,19.722399950027466
61,1.369499501060037,63.84,19.489271640777588
62,1.3704378751232802,63.67,19.627392530441284
63,1.3537533377747402,61.29,19.50998091697693
64,1.3518054116412501,62.23,19.607362747192383
65,1.3386234194421402,61.71,19.608609437942505
66,1.325787722302215,63.63,19.512321710586548
67,1.3249045153103216,61.95,19.59588360786438
68,1.3249503962524103,63.18,19.544849634170532
69,1.3140525485548522,61.06,19.516536951065063
70,1.3057422419948042,64.11,19.546210765838623
71,1.2962484059431363,62.66,19.655521631240845
72,1.2998023502662053,61.46,19.512593746185303
73,1.2841056365796062,60.83,19.670105934143066
74,1.2806286532860582,62.13,19.671279191970825
75,1.272596441876248,62.11,19.475531816482544
76,1.2659461765033204,63.36,19.589280128479004
77,1.2542295279100424,62.48,19.59749984741211
78,1.252103827798458,62.55,19.540167570114136
79,1.234414020157836,62.93,19.668367385864258
80,1.2315157369884384,63.91,19.57342004776001
81,1.235089059985812,65.87,19.672816514968872
82,1.2211570572060393,65.18,19.65824842453003
83,1.2132014043800665,65.67,19.639339208602905
84,1.2111392736130053,65.19,19.639968872070312
85,1.1934268320612895,64.58,19.62723731994629
86,1.1985366406952938,62.69,19.567500591278076
87,1.1815677561113596,63.93,19.458887100219727
88,1.166777254827797,64.64,19.57122015953064
89,1.163084700131965,64.13,19.530943393707275
90,1.164400080128399,66.19,19.517217874526978
91,1.1538970604577028,65.63,19.596174478530884
92,1.1341177249503562,65.25,19.739663124084473
93,1.129873166456247,66.46,19.702994108200073
94,1.1299835685878763,65.49,19.539336442947388
95,1.1089061846208694,65.8,19.635620832443237
96,1.1071999204128296,64.65,19.504756689071655
97,1.0996826544137257,65.39,19.684192419052124
98,1.0870533045905326,64.69,19.52710223197937
99,1.077559062891909,65.4,19.45677137374878
100,1.0695092854902262,66.04,19.523126125335693
101,1.0700490207928222,65.58,19.572485208511353
102,1.0485400854779021,67.73,19.57699227333069
103,1.0352306237915898,64.34,19.618289470672607
104,1.0422324603780762,67.27,19.62282967567444
105,1.018753852380816,65.11,19.68839144706726
106,1.018424734130235,65.89,19.57410168647766
107,1.0066712189208515,67.32,19.609606504440308
108,0.9977517094453583,66.09,19.490010261535645
109,0.9764299063426455,67.58,19.468644618988037
110,0.9794081304689197,67.29,19.536537885665894
111,0.963978876543167,68.35,19.571048498153687
112,0.9544318322940251,68.3,19.46846604347229
113,0.9432783546045308,67.46,19.63768434524536
114,0.9346590127481524,67.27,19.653892040252686
115,0.9211614583154468,65.91,19.476292610168457
116,0.9104898559772755,67.64,19.563666582107544
117,0.904354780683737,66.22,19.51210045814514
118,0.8823402865463511,69.58,19.57407259941101
119,0.869518216766055,69.43,19.473222255706787
120,0.88437100017772,69.0,19.45384120941162
121,0.8512965396542074,67.92,19.50483751296997
122,0.8412498962848692,68.89,19.544275283813477
123,0.8366245368252629,66.4,19.493165016174316
124,0.8309056021063529,68.34,19.5742666721344
125,0.8119876729253003,69.27,19.626840829849243
126,0.7925790723632363,69.71,19.41559600830078
127,0.7862984361246114,69.18,19.489945650100708
128,0.7730317486978858,69.6,19.542762756347656
129,0.7653766580859719,68.21,19.741400480270386
130,0.7607135746790015,68.98,19.60431480407715
131,0.7521446237478719,69.36,19.55190658569336
132,0.7331351442715092,71.58,19.473642349243164
133,0.7112532741273455,69.57,19.51182246208191
134,0.7059130032958887,70.93,19.488927125930786
135,0.6944742051841658,69.45,19.379760265350342
136,0.6709932322849703,70.23,19.589609622955322
137,0.6791483524357876,71.18,19.562306880950928
138,0.6534609953155908,69.83,19.689859867095947
139,0.6449964227883712,70.28,19.589678287506104
140,0.6280749607878877,71.1,19.71291708946228
141,0.621310112040366,71.08,19.444771766662598
142,0.6098816231693454,71.18,19.488786220550537
143,0.5903445170511066,70.59,19.62416100502014
144,0.5774193810837348,71.01,19.453710556030273
145,0.5604762880850935,70.3,19.70918583869934
146,0.5683714276384515,70.57,19.50674819946289
147,0.5418642968168039,70.3,19.516797304153442
148,0.5171575692608533,70.74,19.646856784820557
149,0.507481893843702,71.73,19.47186779975891
150,0.5096314017425108,72.18,19.50960350036621
151,0.4810424553768714,72.21,19.530085563659668
152,0.4786309896375212,71.96,19.49776530265808
153,0.45769287344744747,72.03,19.71753454208374
154,0.45070886615749517,71.94,19.652739763259888
155,0.43479784004523625,72.22,19.560548067092896
156,0.4311170372206842,72.52,19.614739656448364
157,0.4032821678520773,71.77,19.44508719444275
158,0.39175629558618114,72.35,19.511378049850464
159,0.3747708743338085,72.77,19.609757661819458
160,0.3691727077335958,72.2,19.396652698516846
161,0.3564361299547698,73.29,19.47073769569397
162,0.33678975720387283,72.7,19.525989055633545
163,0.31851540742170475,72.86,19.495977640151978
164,0.3122441666891508,73.55,19.588459253311157
165,0.29209484872610675,73.48,19.58813738822937
166,0.2710892309237014,74.18,19.46936583518982
167,0.27040369650515755,73.42,19.605889320373535
168,0.2566173043854706,73.83,19.458709716796875
169,0.22987923336684551,74.43,19.488317728042603
170,0.22376735712332493,74.3,19.579572439193726
171,0.20834039738568502,74.55,19.53719711303711
172,0.20216734122361063,75.23,19.439966917037964
173,0.19148726264000548,74.51,19.51664423942566
174,0.17754960446940055,75.16,19.596424341201782
175,0.15691411576193312,74.97,19.626209020614624
176,0.1576417595376749,75.1,19.485963106155396
177,0.1413000769951307,74.75,19.607202529907227
178,0.13983797483012805,75.67,19.50637984275818
179,0.13518119200378123,75.29,19.527435302734375
180,0.12177051851511611,75.37,19.56782579421997
181,0.11669094226492183,75.31,19.6490581035614
182,0.10853816076274724,75.16,19.518644094467163
183,0.10434320133627223,75.73,19.54570460319519
184,0.09353809918531829,75.87,19.67494559288025
185,0.09563923590456891,76.02,19.6242196559906
186,0.08871712881947874,75.82,19.652087688446045
187,0.0834488490705981,75.99,19.483947277069092
188,0.07899622265678233,76.08,19.53979229927063
189,0.07703809099524375,75.93,19.466641187667847
190,0.07754700266472671,76.22,19.580461502075195
191,0.07469400780184952,76.22,19.57223677635193
192,0.07290568248466457,76.3,19.461415767669678
193,0.07135087757578591,76.19,19.714945316314697
194,0.0685843129635162,76.26,19.680060625076294
195,0.06574134095607663,76.13,19.710601806640625
196,0.06777825515212306,76.23,19.6098530292511
197,0.06834102675909429,76.17,19.563866138458252
198,0.06475760144850863,76.21,19.616523265838623
199,0.0616223283893312,76.11,19.587469577789307
200,0.06661933543317763,76.15,19.583893537521362
